x,y
-10.7763,10.4903
-10.9063,10.4903
-11.0363,10.4903
-11.1663,10.4903
-11.2963,10.4903
-11.4263,10.4903
-11.5563,10.4903
-11.6863,10.4903
-11.8163,10.4903
-11.9463,10.4903
-12.0113,10.3777
-11.8813,10.3777
-11.7513,10.3777
-11.6213,10.3777
-11.4913,10.3777
-11.3613,10.3777
-11.2313,10.3777
-11.1013,10.3777
-10.9713,10.3777
-10.8413,10.3777
-10.7113,10.3777
-10.5813,10.3777
-10.4513,10.3777
-10.3213,10.3777
-10.1913,10.3777
-10.0613,10.3777
-9.9313,10.3777
-9.8013,10.3777
-9.6713,10.3777
-9.5413,10.3777
-9.6063,10.4903
-9.7363,10.4903
-9.8663,10.4903
-9.9963,10.4903
-10.1263,10.4903
-10.2563,10.4903
-10.3863,10.4903
-10.5163,10.4903
-10.6463,10.4903
-10.7113,10.6029
-10.5813,10.6029
-10.4513,10.6029
-10.3213,10.6029
-10.1913,10.6029
-10.0613,10.6029
-9.9313,10.6029
-9.8013,10.6029
-9.6713,10.6029
-9.5413,10.6029
-9.6063,10.7155
-9.7363,10.7155
-9.8663,10.7155
-9.9963,10.7155
-10.1263,10.7155
-10.2563,10.7155
-10.3863,10.7155
-10.5163,10.7155
-10.6463,10.7155
-10.7763,10.7155
-10.9063,10.7155
-11.0363,10.7155
-11.1663,10.7155
-11.2963,10.7155
-11.4263,10.7155
-11.5563,10.7155
-11.6863,10.7155
-11.8163,10.7155
-11.9463,10.7155
-12.0113,10.8281
-11.8813,10.8281
-11.7513,10.8281
-11.6213,10.8281
-11.4913,10.8281
-11.3613,10.8281
-11.2313,10.8281
-11.1013,10.8281
-10.9713,10.8281
-10.8413,10.8281
-10.7113,10.8281
-10.5813,10.8281
-10.4513,10.8281
-10.3213,10.8281
-10.1913,10.8281
-10.0613,10.8281
-9.9313,10.8281
-9.8013,10.8281
-9.6713,10.8281
-9.5413,10.8281
-9.6063,10.9407
-9.7363,10.9407
-9.8663,10.9407
-9.9963,10.9407
-10.1263,10.9407
-10.2563,10.9407
-10.3863,10.9407
-10.5163,10.9407
-10.6463,10.9407
-10.7763,10.9407
-10.9063,10.9407
-11.0363,10.9407
-11.1663,10.9407
-11.2963,10.9407
-11.4263,10.9407
-11.5563,10.9407
-11.6863,10.9407
-11.8163,10.9407
